created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-19 03:00:32+00:00,http://twitter.com/download/iphone,"Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.0508417508417508,0.3946127946127946,en,372,24.0,euphrosyna,391,314,0.0,covid19,paulreiddublin,ireland,every day that supplies allow for further vaccines we see the benefits we're now down to 44 positive #covid19 inpatients in hospital 15 of those in icu 21 hospitals with just one case or less huge credit to public support &amp; for the take up of vaccines here
2021-06-19 03:00:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/LLzU3LzydB",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411060] 
bhangire hospital - pmcg
vaccines: covaxin
min age limit: [1845]
dose1 capacity: 0
dose2 cap"
2021-06-19 03:00:51+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,5,1.0,Burkijamal,3303,4797,0.0,coronavirus,DrAMSinghvi, ,third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:00:54+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"#China nears 1 billion #COVID-19 #coronavirus #vaccine doses administered ... 

| #SARSCoV2 | #Immunizations | #COVID19 | #Asia | #Pandemic | #PublicHealth | By @amyyqin and @amy_changchien via @nytimes 

https://t.co/WforZVcYr2",0.0,0.0,en,1,3.0,globalhealthbot,853,1,0.0,china covid coronavirus vaccine sarscov2 immunizations covid19,MicrobesInfo, ,"#china nears 1 billion #covid-19 #coronavirus #vaccine doses administered  

| #sarscov2 | #immunizations | #covid19 | #asia | #pandemic | #publichealth | by  and  via"
2021-06-19 03:00:56+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,638,587.0,pikocyannn,24,68,0.0, ,shawajason,"sabah, malaysia",rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-19 03:01:15+00:00,http://twitter.com/download/android,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.0281249999999999,0.35,en,121,52.0,Frankie12559230,898,1056,0.0, ,paldhous,"staunton, va",2/ the delta variant should pose little threat if you're fully vaccinated but could still cause deadly surges in places where many people have shunned #covid19 vaccines that puts the south and parts of rural america at risk
2021-06-19 03:01:27+00:00,http://twitter.com/download/android,RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks.,0.0,0.4,en,121,29.0,_sthabee_,3387,2216,0.0, ,Givenkazeni,east rand📍,rt : zweli please just release the graphic designers what are these fireworks
2021-06-19 03:02:23+00:00,https://mobile.twitter.com,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,632,703.0,B2Spirit_TT,6879,6378,0.0, ,TelGlobalHealth WHOAFRO,usa,"africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-19 03:02:27+00:00,http://twitter.com/download/iphone,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,632,702.0,DsOchoa,4980,5467,0.0, ,TelGlobalHealth WHOAFRO,"california, usa","africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-19 03:02:32+00:00,http://twitter.com/download/iphone,"""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.1444444444444444,0.1999999999999999,en,309,287.0,DsOchoa,4980,5467,0.0, ,TelGlobalHealth MoetiTshidi,"california, usa","""africa is in the midst of a full-blown third wave""  said ""the sobering trajectory of surging cases should draw everyone to urgent action 

 we've seen in india and elsewhere how quickly covid-19 can rebound and overwhelm health systems"""
2021-06-19 03:02:36+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,638,588.0,izlhlmi_,244,112,0.0, ,shawajason, ,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-19 03:02:38+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,19,2.0,atishayyjain,299,1221,0.0,coronavirus,DrAMSinghvi,"new delhi, india",third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:02:41+00:00,https://mobile.twitter.com,"""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.1444444444444444,0.1999999999999999,en,309,288.0,B2Spirit_TT,6879,6378,0.0, ,TelGlobalHealth MoetiTshidi,usa,"""africa is in the midst of a full-blown third wave""  said ""the sobering trajectory of surging cases should draw everyone to urgent action 

 we've seen in india and elsewhere how quickly covid-19 can rebound and overwhelm health systems"""
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/PzTkDCq8oE",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
jayabai sutar hospital pmcg
vaccines: covishield covaxin
min age limit: [4518]
dose1 capacity"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 197,0,… https://t.co/9s3PHugPZE",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
bsm-deenanath hosp pvt pmc
vaccines: covishield
min age limit: [1845]
dose1 capacity: 1970"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411004] 
Joshi Hospital Pune PMC
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 0,1,
Dose2… https://t.co/vKIsIfAGht",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411004] 
joshi hospital pune pmc
vaccines: covishield
min age limit: [4518]
dose1 capacity: 01
dose2"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411021] 
Chellaram Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0,
Dose2 Capa… https://t.co/O9Hh5Pg3MM",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411021] 
chellaram hospital
vaccines: covishield
min age limit: [1845]
dose1 capacity: 10
dose2 capa"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/OlngWzRrgU",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411041] 
murlidhar laigude - pmcg
vaccines: covaxin covishield
min age limit: [1845]
dose1 capacity: 0"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411007] 
Aundh Kuty Rugnalaya - PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/88qtwpZ69z",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411007] 
aundh kuty rugnalaya - pmcg
vaccines: covaxin
min age limit: [4518]
dose1 capacity: 0
dose2"
2021-06-19 03:02:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/bkinwfPjNO",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411040] 
chatrapati shahu maharaj pmcg
vaccines: covaxin
min age limit: [1845]
dose1 capacity: 0
dose"
2021-06-19 03:02:45+00:00,http://twitter.com/#!/download/ipad,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.0281249999999999,0.35,en,123,53.0,triftenC,319,393,0.0, ,paldhous, ,2/ the delta variant should pose little threat if you're fully vaccinated but could still cause deadly surges in places where many people have shunned #covid19 vaccines that puts the south and parts of rural america at risk
2021-06-19 03:02:59+00:00,http://twitter.com/download/android,Hope agencies are ready to deal with more mayhem... ppl are taking it for granted😬,0.35,0.5,en,0,0.0,ManojGuptaKarwi,2095,731,0.0, , ,bhopal,hope agencies are ready to deal with more mayhem ppl are taking it for granted
2021-06-19 03:03:01+00:00,http://twitter.com/download/android,"A short news on Taiwan's domestic #COVID19 vaccine by Medigen and an interview with Medigen. Medigen says it can to produce 40 to 50 million vaccines a year, which would be about enough for a population the size of Taiwan.",0.0,0.3,en,29,15.0,Taiwan41523132,2200,1704,0.0,covid19,royngerng, ,a short news on taiwan's domestic #covid19 vaccine by medigen and an interview with medigen medigen says it can to produce 40 to 50 million vaccines a year which would be about enough for a population the size of taiwan
2021-06-19 03:03:02+00:00,http://twitter.com/download/iphone,Emerging Markets,0.0,0.0,en,0,0.0,GXantheas,201,783,0.0, , ,"detroit, mi",emerging markets
2021-06-19 03:03:03+00:00,http://twitter.com/#!/download/ipad,"204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,1990,152.0,nowayfornow,47,42,0.0,covid19,BogochIsaac, ,"204344 #covid19 vaccines have been administered so far today in ontario 84% are 2nd doses

these are huge vaccine days the pace of vaccination (per capita) is up there with the fastest in the world 

way to go ontario

kenojuak ashevak's iqalutsiavak (beautiful fish)"
2021-06-19 03:03:12+00:00,https://mobile.twitter.com,NYC health commissioner says he’s “particularly concerned about the delta variant” but meanwhile NYC has stopped releasing weekly variant data. The lack of transparency from NYC government is appalling. #DeltaVariant https://t.co/XX5kmi9VXU,-0.0916666666666666,0.6166666666666667,en,7,4.0,katy_mcquillan,749,3043,0.0, ,LongCovidNYC,new york city,nyc health commissioner says he s  particularly concerned about the delta variant  but meanwhile nyc has stopped releasing weekly variant data the lack of transparency from nyc government is appalling #deltavariant
2021-06-19 03:03:29+00:00,http://twitter.com/download/android,"Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,100,74.0,AnkitaDimple,128,44,0.0, ,N_RamchanderRao,"patna, india","covid19 vaccines reach the remotest places of jammu &amp; kashmir's gujjars bakarwals community 

healthcare staff  and  karyakartas travel long distances in terrains to take forward the #vaccinationdrive"
2021-06-19 03:03:49+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,26,3.0,Aliakba0987654,60,301,0.0,coronavirus,DrAMSinghvi,india,third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:03:57+00:00,http://twitter.com/download/iphone,"Hundreds of Indonesian Doctors and HW got infected of Covid19 even if they are already vaccinated with Sinovac. Isn’t it clear that Sinovac vaccine is not effective?

Aren’t you wondering why china keeps on donating millions of sinovac vaccines to the Phil?https://t.co/nAa3hqO1wA",-0.0999999999999999,0.5916666666666667,en,43,11.0,weyweyland,51,88,0.0, ,Pepsicollagen,ph,"hundreds of indonesian doctors and hw got infected of covid19 even if they are already vaccinated with sinovac isn t it clear that sinovac vaccine is not effective

aren t you wondering why china keeps on donating millions of sinovac vaccines to the phil"
2021-06-19 03:04:08+00:00,https://mobile.twitter.com,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.0281249999999999,0.35,en,126,54.0,UrlNat,132,890,0.0, ,paldhous, ,2/ the delta variant should pose little threat if you're fully vaccinated but could still cause deadly surges in places where many people have shunned #covid19 vaccines that puts the south and parts of rural america at risk
2021-06-19 03:04:28+00:00,http://twitter.com/download/iphone,Can we ask @ImranKhanPTI to request countries to take us off the red list! We have such a high rate of vaccines and… https://t.co/YHIySLFmwg,0.0533333333333333,0.3466666666666667,en,0,0.0,yourdesiaunty1,57,72,0.0, ,ImranKhanPTI, ,can we ask  to request countries to take us off the red list we have such a high rate of vaccines and
2021-06-19 03:05:11+00:00,http://twitter.com/download/android,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.0281249999999999,0.35,en,127,54.0,madeusk2409,941,1513,0.0, ,paldhous,"nebraska, usa",2/ the delta variant should pose little threat if you're fully vaccinated but could still cause deadly surges in places where many people have shunned #covid19 vaccines that puts the south and parts of rural america at risk
2021-06-19 03:05:19+00:00,http://twitter.com/download/android,"2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.0281249999999999,0.35,en,127,55.0,rdebra53,54,235,0.0, ,paldhous,"webster city, ia",2/ the delta variant should pose little threat if you're fully vaccinated but could still cause deadly surges in places where many people have shunned #covid19 vaccines that puts the south and parts of rural america at risk
2021-06-19 03:05:39+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,40,4.0,KumarS4u,59,168,0.0,coronavirus,DrAMSinghvi, ,third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:05:41+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,40,5.0,NIRDOSHVAIBHAV,1575,2976,0.0,coronavirus,DrAMSinghvi,"greater noida, india",third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:05:58+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,638,592.0,ItsFathihah,227,181,0.0, ,shawajason, ,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-19 03:06:05+00:00,http://tapbots.com/tweetbot,"""Large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines."" https://t.co/JAo5SL5jS5 #axiospm #COVID19",0.2142857142857142,0.4285714285714285,en,42,27.0,michaelbigley,351,223,0.0, ,jamesrhenson,"goshen, oh 45122","""large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines""  #axiospm #covid19"
2021-06-19 03:06:11+00:00,http://twitter.com/#!/download/ipad,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,634,703.0,FagnaniTracey,2130,5001,0.0, ,TelGlobalHealth WHOAFRO,"novato, ca","africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-19 03:06:22+00:00,http://twitter.com/#!/download/ipad,"""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.1444444444444444,0.1999999999999999,en,310,289.0,FagnaniTracey,2130,5001,0.0, ,TelGlobalHealth MoetiTshidi,"novato, ca","""africa is in the midst of a full-blown third wave""  said ""the sobering trajectory of surging cases should draw everyone to urgent action 

 we've seen in india and elsewhere how quickly covid-19 can rebound and overwhelm health systems"""
2021-06-19 03:06:22+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dos… https://t.co/kd91p5qeb2",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411046] 
santoshnagar hajrat yunus pmcg
vaccines: covaxin
min age limit: [1845]
dose1 capacity: 0
dos"
2021-06-19 03:06:23+00:00,http://twitter.com/download/android,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,634,706.0,JEBloem,7257,6006,0.0, ,TelGlobalHealth WHOAFRO,the caribbean,"africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-19 03:06:25+00:00,http://twitter.com/download/android,"Covid19 vaccines reach the remotest places of Jammu &amp; Kashmir's Gujjars, Bakarwals community. 

Healthcare staff, @BJP4India and @RSSorg karyakartas travel long distances in terrains to take forward the #VaccinationDrive. https://t.co/sFNNxzFSRv",-0.05,0.4,en,101,75.0,komalkmri02,110,13,0.0, ,N_RamchanderRao,"नई दिल्ली, भारत","covid19 vaccines reach the remotest places of jammu &amp; kashmir's gujjars bakarwals community 

healthcare staff  and  karyakartas travel long distances in terrains to take forward the #vaccinationdrive"
2021-06-19 03:06:36+00:00,http://twitter.com/#!/download/ipad,"The increase in #COVID19 cases throughout several countries in southern #Africa is particularly worrying. Some experts fear that coronavirus will return to hit the region hard during the winter months.

https://t.co/CV4iNwMRm6",-0.03125,0.21875,en,10,8.0,donald_banele,234,425,0.0,covid19 africa,TheAfricaReport,"johannesburg, south africa",the increase in #covid19 cases throughout several countries in southern #africa is particularly worrying some experts fear that coronavirus will return to hit the region hard during the winter months
2021-06-19 03:06:37+00:00,http://twitter.com/#!/download/ipad,This sounds like a way to scare you into getting your children vaccinated. Children are at no risk from Covid and m… https://t.co/aWQK9XIt7U,0.0,0.0,en,0,0.0,DRDILLON6,844,1279,0.0, , , ,this sounds like a way to scare you into getting your children vaccinated children are at no risk from covid and m
2021-06-19 03:06:38+00:00,https://mobile.twitter.com,"🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.1666666666666666,0.1888888888888888,en,634,705.0,1AllisonLane,2332,2179,0.0, ,TelGlobalHealth WHOAFRO, ,"africa is ""in the midst of a full-blown third wave"" of coronavirus the head of  has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

 reports ~"
2021-06-19 03:06:48+00:00,https://twitter.com/guineetags,"Pin Code:[411046] 
Santoshnagar Hajrat Yunus PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity: 59,0,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,GuineeTags,8333,4,0.0, ,PuneUpdater,"paris, france","pin code:[411046] 
santoshnagar hajrat yunus pmcg
vaccines: covaxin
min age limit: [1845]
dose1 capacity: 0
dose2 capacity: 590
dates available: 19-06-2021
#vaccine #vaccinepune #cowin #covid19 #pune"
2021-06-19 03:07:08+00:00,http://twitter.com/download/android,Third wave of #coronavirus has hit Africa in a full blown manner. Gradual unlock in India a must for the economy but was shocked to see videos where people are flocking markets &amp; streets. This is not over yet folks so buckle up.,-0.1166666666666666,0.45,en,44,6.0,panakanti,413,1000,0.0,coronavirus,DrAMSinghvi,india,third wave of #coronavirus has hit africa in a full blown manner gradual unlock in india a must for the economy but was shocked to see videos where people are flocking markets &amp; streets this is not over yet folks so buckle up
2021-06-19 03:07:20+00:00,http://twitter.com/download/android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,639,593.0,bebereen,117,83,0.0, ,shawajason,mcd,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-19 03:07:31+00:00,http://twitter.com/download/iphone,When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15,0.3999999999999999,en,0,0.0,SamarDJarrah,157897,1942,0.0, , ,usa,when you do cheap propaganda because you are an apartheid colonial settler occupation
2021-06-19 03:07:33+00:00,http://twitter.com/download/android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,639,594.0,Dafrosty,1493,2516,0.0, ,shawajason,"petaling jaya, selangor",rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-19 03:07:41+00:00,https://mobile.twitter.com,"11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem. https://t.co/AF4BITFvgH",0.0,0.6,en,167,78.0,Joejohn14896700,44,507,0.0,deltavariant,DrEricDing, ,11) but is it just a sinovac issue though unclear in a calgary    hospital or the 6 #deltavariant infected healthcare workers 5 were fully vaccinated with 2 doses of mrna vaccines too that sparked infection across different units of the hospital delta is a problem
2021-06-19 03:07:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/pMqTGgUqMa",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411041] 
murlidhar laigude - pmcg
vaccines: covaxin covishield
min age limit: [1845]
dose1 capacity: 0"
2021-06-19 03:07:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 131,0,… https://t.co/41b97xie4R",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
bsm-deenanath hosp pvt pmc
vaccines: covishield
min age limit: [1845]
dose1 capacity: 1310"
2021-06-19 03:07:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411028] 
Sane Guruji Arogya Kendra PMCP
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,0… https://t.co/VkWAhPFwNa",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411028] 
sane guruji arogya kendra pmcp
vaccines: covishield
min age limit: [1845]
dose1 capacity: 10"
2021-06-19 03:07:42+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity… https://t.co/WBvHrB0qgl",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
jayabai sutar hospital pmcg
vaccines: covishield covaxin
min age limit: [4518]
dose1 capacity"
2021-06-19 03:07:45+00:00,http://naattuvartha.byethost33.com,"Pin Code:[411038] 
Jayabai Sutar Hospital PMCG
Vaccines: COVISHIELD COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 19,0,
Dose2 Capacity: 0,54,
Dates Available: 19-06-2021
#VACCINE #VACCINEPUNE #COWIN #COVID19 #PUNE",-0.175,0.7,en,0,1.0,viralvideovlogs,6857,4580,0.0, ,PuneUpdater,കേരളം,"pin code:[411038] 
jayabai sutar hospital pmcg
vaccines: covishield covaxin
min age limit: [4518]
dose1 capacity: 190
dose2 capacity: 054
dates available: 19-06-2021
#vaccine #vaccinepune #cowin #covid19 #pune"
2021-06-19 03:07:47+00:00,https://mobile.twitter.com,"@FredNurf @Parsifaler @DrPeterMoloney Ironic you post about the UK. I do believe in vaccines, but not this one for this virus.

https://t.co/1dSacBziQ2",0.2,0.9,en,3,1.0,FredNurf,608,112,0.0, ,WorldEdgeDG FredNurf Parsifaler DrPeterMoloney,bangkok,ironic you post about the uk i do believe in vaccines but not this one for this virus
2021-06-19 03:08:06+00:00,http://twitter.com/download/iphone,RT @SamarDJarrah: When you do cheap propaganda because you are an Apartheid Colonial Settler occupation 👇🏻,0.15,0.3999999999999999,en,1,1.0,AliAS1009,338,331,0.0, ,SamarDJarrah, ,rt : when you do cheap propaganda because you are an apartheid colonial settler occupation
